# event obsband deltatpk mpk fnupk trise t2 t3 restband kcor
   se f125w      2.0 27.25 0.0455   8.0 3.788 5.2         bessellr  -0.289 
   se f160w      2.0 25.63 0.2026   8.0 2.382 3.573         besselli  -0.242 
   se f125w      2.1 27.24 0.0463   8.1 3.691 5.1         bessellr  -0.283 
   se f160w      2.1 25.59 0.2118   8.1 2.31 3.466         besselli  -0.241 
   se f125w      2.2 27.22 0.047   8.2 3.596 5.0         bessellr  -0.277 
   se f160w      2.2 25.54 0.2214   8.2 2.241 3.361         besselli  -0.241 
   se f125w      2.3 27.2 0.0478   8.3 3.502 4.9         bessellr  -0.271 
   se f160w      2.3 25.49 0.2315   8.3 2.172 3.258         besselli  -0.240 
   se f125w      2.4 27.18 0.0486   8.4 3.408 4.8         bessellr  -0.264 
   se f160w      2.4 25.44 0.2421   8.4 2.105 3.158         besselli  -0.239 
   se f125w      2.5 27.17 0.0494   8.5 3.317 4.7         bessellr  -0.256 
   se f160w      2.5 25.39 0.2531   8.5 2.04 3.06         besselli  -0.238 
   se f125w      2.6 27.15 0.0502   8.6 3.226 4.6         bessellr  -0.250 
   se f160w      2.6 25.34 0.2647   8.6 1.976 2.963         besselli  -0.238 
   se f125w      2.7 27.13 0.051   8.7 3.136 4.5         bessellr  -0.243 
   se f160w      2.7 25.29 0.2767   8.7 1.913 2.869         besselli  -0.237 
   se f125w      2.8 27.11 0.0519   8.8 3.048 4.4         bessellr  -0.239 
   se f160w      2.8 25.25 0.2893   8.8 1.851 2.777         besselli  -0.237 
   se f125w      2.9 27.09 0.0527   8.9 2.96 4.3         bessellr  -0.233 
   se f160w      2.9 25.2 0.3025   8.9 1.791 2.686         besselli  -0.236 
   se f125w      3.0 27.08 0.0536   9.0 2.874 4.2         bessellr  -0.225 
   se f160w      3.0 25.15 0.3163   9.0 1.732 2.598         besselli  -0.236 
   se f125w      3.1 27.06 0.0545   9.1 2.789 4.1         bessellr  -0.218 
   se f160w      3.1 25.1 0.3307   9.1 1.674 2.511         besselli  -0.235 
   se f125w      3.2 27.04 0.0554   9.2 2.704 4.0         bessellr  -0.212 
   se f160w      3.2 25.05 0.3458   9.2 1.617 2.426         besselli  -0.235 
   se f125w      3.3 27.02 0.0563   9.3 2.621 3.9         bessellr  -0.206 
   se f160w      3.3 25.0 0.3615   9.3 1.561 2.342         besselli  -0.234 
   se f125w      3.4 27.01 0.0572   9.4 2.539 3.8         bessellr  -0.200 
   se f160w      3.4 24.96 0.378   9.4 1.507 2.26         besselli  -0.234 
   se f125w      3.5 26.99 0.0582   9.5 2.457 3.686         bessellr  -0.194 
   se f160w      3.5 24.91 0.3952   9.5 1.453 2.18         besselli  -0.233 
   se f125w      3.6 26.97 0.0591   9.6 2.377 3.565         bessellr  -0.188 
   se f160w      3.6 24.86 0.4133   9.6 1.401 2.101         besselli  -0.233 
   se f125w      3.7 26.95 0.0601   9.7 2.297 3.446         bessellr  -0.181 
   se f160w      3.7 24.81 0.4321   9.7 1.349 2.024         besselli  -0.232 
   se f125w      3.8 26.94 0.0611   9.8 2.219 3.328         bessellr  -0.173 
   se f160w      3.8 24.76 0.4518   9.8 1.298 1.948         besselli  -0.232 
   se f125w      3.9 26.92 0.0621   9.9 2.141 3.212         bessellr  -0.167 
   se f160w      3.9 24.71 0.4724   9.9 1.249 1.873         besselli  -0.231 
   se f125w      4.0 26.9 0.0631  10.0 2.064 3.097         bessellr  -0.163 
   se f160w      4.0 24.67 0.4939  10.0 1.2 1.8         besselli  -0.231 
   se f125w      4.1 26.88 0.0641  10.1 1.988 2.983         bessellr  -0.158 
   se f160w      4.1 24.62 0.5164  10.1 1.152 1.728         besselli  -0.231 
   se f125w      4.2 26.86 0.0652  10.2 1.913 2.87         bessellr  -0.152 
   se f160w      4.2 24.57 0.5399  10.2 1.105 1.657         besselli  -0.230 
   se f125w      4.3 26.85 0.0663  10.3 1.839 2.759         bessellr  -0.144 
   se f160w      4.3 24.52 0.5645  10.3 1.059 1.588         besselli  -0.230 
   se f125w      4.4 26.83 0.0674  10.4 1.766 2.649         bessellr  -0.138 
   se f160w      4.4 24.47 0.5903  10.4 1.013 1.52         besselli  -0.230 
   se f125w      4.5 26.81 0.0685  10.5 1.693 2.54         bessellr  -0.132 
   se f160w      4.5 24.42 0.6172  10.5 0.968 1.453         besselli  -0.229 
   se f125w      4.6 26.79 0.0696  10.6 1.622 2.432         bessellr  -0.128 
   se f160w      4.6 24.38 0.6453  10.6 0.925 1.387         besselli  -0.229 
   se f125w      4.7 26.78 0.0707  10.7 1.551 2.326         bessellr  -0.121 
   se f160w      4.7 24.33 0.6747  10.7 0.881 1.322         besselli  -0.228 
   se f125w      4.8 26.76 0.0719  10.8 1.481 2.221         bessellr  -0.115 
   se f160w      4.8 24.28 0.7055  10.8 0.839 1.258         besselli  -0.228 
   se f125w      4.9 26.74 0.0731  10.9 1.411 2.117         bessellr  -0.110 
   se f160w      4.9 24.23 0.7376  10.9 0.797 1.196         besselli  -0.228 
   se f125w      5.0 26.72 0.0743  11.0 1.342 2.014         bessellr  -0.104 
   se f160w      5.0 24.18 0.7712  11.0 0.756 1.134         besselli  -0.228 
   se f125w      5.1 26.7 0.0755  11.1 1.275 1.912         bessellr  -0.099 
   se f160w      5.1 24.13 0.8064  11.1 0.716 1.074         besselli  -0.227 
   se f125w      5.2 26.69 0.0768  11.2 1.207 1.811         bessellr  -0.093 
   se f160w      5.2 24.09 0.8431  11.2 0.676 1.014         besselli  -0.227 
   se f125w      5.3 26.67 0.078  11.3 1.141 1.711         bessellr  -0.088 
   se f160w      5.3 24.04 0.8815  11.3 0.637 0.956         besselli  -0.227 
   se f125w      5.4 26.65 0.0793  11.4 1.075 1.613         bessellr  -0.083 
   se f160w      5.4 23.99 0.9217  11.4 0.599 0.898         besselli  -0.226 
   se f125w      5.5 26.63 0.0806  11.5 1.01 1.515         bessellr  -0.078 
   se f160w      5.5 23.94 0.9637  11.5 0.561 0.842         besselli  -0.226 
   se f125w      5.6 26.62 0.082  11.6 0.946 1.418         bessellr  -0.071 
   se f160w      5.6 23.89 1.0076  11.6 0.524 0.786         besselli  -0.226 
   se f125w      5.7 26.6 0.0833  11.7 0.882 1.323         bessellr  -0.066 
   se f160w      5.7 23.84 1.0535  11.7 0.487 0.731         besselli  -0.226 
   se f125w      5.8 26.58 0.0847  11.8 0.819 1.228         bessellr  -0.061 
   se f160w      5.8 23.79 1.1016  11.8 0.451 0.677         besselli  -0.225 
   se f125w      5.9 26.56 0.0861  11.9 0.756 1.135         bessellr  -0.057 
   se f160w      5.9 23.75 1.1518  11.9 0.416 0.624         besselli  -0.225 
   se f125w      6.0 26.55 0.0875  12.0 0.695 1.042         bessellr  -0.051 
   se f160w      6.0 23.7 1.2042  12.0 0.381 0.571         besselli  -0.225 
   se f125w      6.1 26.53 0.0889  12.1 0.634 0.95         bessellr  -0.046 
   se f160w      6.1 23.65 1.2591  12.1 0.346 0.52         besselli  -0.225 
   se f125w      6.2 26.51 0.0904  12.2 0.573 0.86         bessellr  -0.041 
   se f160w      6.2 23.6 1.3165  12.2 0.313 0.469         besselli  -0.224 
   se f125w      6.3 26.49 0.0919  12.3 0.513 0.77         bessellr  -0.036 
   se f160w      6.3 23.55 1.3765  12.3 0.279 0.419         besselli  -0.224 
   se f125w      6.4 26.47 0.0934  12.4 0.454 0.681         bessellr  -0.032 
   se f160w      6.4 23.5 1.4392  12.4 0.246 0.369         besselli  -0.224 
   se f125w      6.5 26.46 0.0949  12.5 0.395 0.593         bessellr  -0.027 
   se f160w      6.5 23.46 1.5048  12.5 0.214 0.321         besselli  -0.224 
   se f125w      6.6 26.44 0.0965  12.6 0.337 0.505         bessellr  -0.023 
   se f160w      6.6 23.41 1.5734  12.6 0.182 0.273         besselli  -0.224 
   se f125w      6.7 26.42 0.0981  12.7 0.279 0.419         bessellr  -0.018 
   se f160w      6.7 23.36 1.6451  12.7 0.151 0.226         besselli  -0.223 
   se f125w      6.8 26.4 0.0997  12.8 0.222 0.334         bessellr  -0.014 
   se f160w      6.8 23.31 1.7201  12.8 0.12 0.179         besselli  -0.223 
   se f125w      6.9 26.39 0.1013  12.9 0.166 0.249         bessellr  -0.008 
   se f160w      6.9 23.26 1.7985  12.9 0.089 0.134         besselli  -0.223 
   se f125w      7.0 26.37 0.103  13.0 0.11 0.165         bessellr  -0.004 
   se f160w      7.0 23.21 1.8804  13.0 0.059 0.088         besselli  -0.223 
   se f125w      7.1 26.35 0.1047  13.1 0.055 0.082         bessellr  -0.001 
   se f160w      7.1 23.17 1.9661  13.1 0.029 0.044         besselli  -0.223 
